,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
NR6A1,False,,0.011398188498205992,0.014652012715414076,0.9205704832866125,0
NRARP,False,,0.017502635900027194,0.02062516325452364,0.9544170366408086,0
NRAS,False,,0.11948571036646458,0.14955007615374244,0.9417889163869324,0
NRAV,False,,0.01955314178512253,0.019983603267874725,0.7377252532943223,0
NRBF2,False,,0.10429715032213369,0.12005903021689152,0.9028648294014419,0
NRBP1,False,,0.18938455610793015,0.22311193480356575,0.9330793108426119,0
NRBP2,False,,0.04670454850180354,0.05594544761946371,0.9042489838128072,0
NRCAM,False,,0.008681058729129495,0.007935987619898896,0.730009585815629,0
NRDC,False,,0.17292439482720573,0.19479481186330072,0.9054034150364494,0
NRDE2,False,,0.08573952766489289,0.11273052562663918,1.0508732879980716,0
NREP,False,2729.0,0.11521817859447205,0.1648108137688441,1.0634232203702216,1
NRF1,False,,0.01965220248189683,0.02792342518911758,1.1039108147184424,0
NRG1,True,1620.0,0.011012335507507073,0.016992209598262906,1.1845629367277268,1
NRG2,True,1553.0,0.0037345267253153834,0.005824442288930439,1.1818404774106432,1
NRG3,False,,0.004406349756496396,0.004846284203864281,0.9788332327152676,0
NRG4,False,,0.006600836380495107,0.007505281633755737,0.8716206802489921,0
NRGN,False,,0.04330422376627296,0.055612520752964835,1.0475961592777663,0
NRIP1,False,,0.060948260354840876,0.07709896917601239,0.9941205041713994,0
NRIP2,True,1754.0,0.034151079797742255,0.04596374740566142,1.1900572547349004,1
NRIP3,False,,0.011610680695864331,0.01557755052001236,1.1132506667566293,0
NRK,False,,0.00024123088527519998,0.00016917745329934585,0.3721579872852699,0
NRL,False,,0.0074590300813726276,0.010393004506437611,1.0594085140930298,0
NRM,False,,0.039628773354026675,0.04592531616297507,0.9004618464885954,0
NRN1,True,1733.0,0.048472867784961175,0.062111352996074586,1.1413355217275845,1
NRP1,False,2787.0,0.19838494204317228,0.2713280450166517,1.1081194887185282,1
NRP2,False,,0.10777127009416661,0.14198085388142498,1.0404515284510942,0
NRROS,False,,0.030631081481137766,0.03880656500354573,1.017819724446965,0
NRSN2,False,,0.014817867815969077,0.015282411031952782,0.8113306176124127,0
NRSN2-AS1,False,,0.007227463353087311,0.008206083809279936,0.8985012508184966,0
NRTN,False,,0.004074215280192967,0.005121394161345797,0.9329044164478209,0
NRXN2,False,2172.0,0.0041087988093604635,0.0056904295649376335,1.1292598844630597,1
NRXN3,False,,0.010666909905666828,0.012675819638702037,0.9279610133100162,0
NSA2,False,,0.5213299141180183,0.5751723074470232,0.9216929719038016,0
NSD1,False,,0.12621549232114593,0.1551073134050093,0.97073603591975,0
NSDHL,False,,0.03560100858900349,0.040031943738162115,0.8637592408010291,0
NSF,False,,0.05679652802357378,0.06867585877541033,0.9331105849668114,0
NSFL1C,False,,0.1471389320263592,0.16703100011569197,0.9033429845901679,0
NSG1,True,1461.0,0.012903199122745287,0.02157189427220708,1.3141508815956593,2
NSL1,False,,0.1392508039831266,0.16245789860663928,0.929095887565184,0
NSMAF,False,,0.045498235103951894,0.05857609985243402,0.9965880385046055,0
NSMCE1,False,,0.220582377110141,0.2524527925154065,0.9117482817092473,0
NSMCE2,False,,0.09132375042880078,0.10297028885049439,0.8870376573672264,0
NSMCE3,False,,0.11089546214449637,0.15584186682895335,1.0717267378959558,0
NSMCE4A,False,,0.10225883798887214,0.11935453740519003,0.9146699553696098,0
NSMF,False,,0.04735638396437878,0.05957497207539008,0.9407435820644876,0
NSRP1,False,,0.2727641930599558,0.3251093828742734,0.9609636493088283,0
NSUN2,False,,0.06104863712729185,0.07636580101975038,0.9665419101488036,0
NSUN3,False,,0.03318440317311503,0.04369336566888238,1.0193220087299348,0
NSUN4,False,,0.03770061924260616,0.04995194559697822,1.0229491971750515,0
NSUN5,False,,0.1175695536769388,0.13835892297989194,0.9190851927362924,0
NSUN6,False,,0.073747969770454,0.09052517926157422,0.9673518747368849,0
NSUN7,False,,0.0008253755479919918,0.0008837407721313913,1.0468113795553244,0
NT5C,False,,0.2747557027721627,0.3228461388794396,0.9145384173700546,0
NT5C2,False,,0.06502450865309194,0.08233535776750017,1.0003390479235643,0
NT5C3A,False,,0.18429869757182762,0.21722429288464778,0.9356094553779959,0
NT5C3B,False,,0.13609841631102207,0.15433809381744493,0.8951457323289753,0
NT5DC1,False,,0.07390134565246548,0.08534589915651446,0.9166930652022747,0
NT5DC2,False,,0.07562317577905434,0.09464792863999513,0.9632996440662818,0
NT5DC3,False,,0.010172108245637716,0.013040350579422946,0.9812770138124565,0
NT5DC4,False,,0.011520235823643374,0.013735359620973171,0.411884584164544,0
NT5E,False,,0.07082000161953725,0.08573722604959362,0.9181197395777541,0
NT5M,False,,0.005529742423353669,0.007109329539002273,1.0011267523434992,0
NTAN1,False,,0.13650667176927483,0.15764295305732015,0.9174196470512026,0
NTF3,True,1499.0,0.016954244222751883,0.020229707691210966,1.1322772992930092,1
NTF4,False,,0.0009832687062485872,0.0010413399323027713,0.37842352410125873,0
NTHL1,False,,0.13216155436355914,0.15520944272990359,0.9137425593216617,0
NTM,True,451.0,0.01155199593554721,0.020119726793451854,1.29153335721767,1
NTMT1,False,,0.16662539751673805,0.1915368624624998,0.9037618454276899,0
NTN1,False,,0.002147059560621307,0.0020217634791508086,0.8495292967815313,0
NTN4,False,,0.062090457097654345,0.08007741009990398,0.9926024976162211,0
NTN5,False,1980.0,0.0016326033314169016,0.0022468352996321763,1.1292870667888346,1
NTNG1,False,,0.0004227849739341648,0.0006019967878620246,0.579697159121179,0
NTNG2,False,,0.0021744459421035754,0.0030908862181488242,1.0980487875424112,0
NTPCR,False,,0.14564357226858493,0.1654100751378351,0.8740278441664093,0
NTRK1,True,1393.0,0.0009887390152453477,0.0017831733671371042,0.644684472356958,1
NTRK2,False,2127.0,0.027964309298115508,0.042251654879723384,1.2369836884426109,2
NTRK3,False,1934.0,0.013285370410525172,0.01800091511992098,1.1871884368241679,1
NTS,True,139.0,0.1355303455610121,0.4080143831284208,1.985293871321688,2
NTSR1,False,,0.0011102027196742293,0.0009880671058419108,0.31725765459497407,0
NUAK1,False,,0.08950408637483065,0.13049272611367416,1.1548847209863964,0
NUAK2,False,,0.022677205796452056,0.02760333743430061,0.9611867602680144,0
NUB1,False,,0.14539652793862748,0.1816674702163783,0.9910234310811257,0
NUBP1,False,,0.0921823793541029,0.10704632426515738,0.9095996402648034,0
NUBP2,False,,0.1891153999720383,0.21267985433921965,0.8824981657366782,0
NUBPL,False,,0.03215108974744083,0.03896571830245329,0.9747782745816604,0
NUCB1,False,,0.3617574401947529,0.39667077049766536,0.9018006928033817,0
NUCB2,False,,0.2539656897204841,0.2868339659101595,0.9108714574772254,0
NUCKS1,False,,0.7706771838528891,0.8705395152663742,1.0789274075572397,0
NUDC,False,,0.42867655701515384,0.4529188358123224,0.8814721628948883,0
NUDCD1,False,,0.03777158852895301,0.03972160087141541,0.8349537971283251,0
NUDCD2,False,,0.16933370333671469,0.1864925798656621,0.87181298377832,0
NUDCD3,False,,0.11609201458872626,0.14434807505846228,0.9541693098849446,0
NUDT1,False,,0.14570845127739473,0.1816252355458225,0.9776812399004697,0
NUDT10,False,,0.0007925007204302147,0.0007656454155744454,0.9037408587070981,0
NUDT11,False,2119.0,0.003933622017299856,0.005966262462142546,1.1588861172585072,1
NUDT12,False,,0.03487929256768339,0.0390571606026875,0.8352126632612296,0
NUDT13,False,,0.005174796185371338,0.005150593546559867,0.7812953985529221,0
NUDT14,False,,0.18032625985831152,0.21912567189284787,0.9480294674402177,0
NUDT15,False,,0.05238063536504767,0.05946889613174137,0.8901860129848695,0
NUDT16,False,,0.09780371525509662,0.10811619117836771,0.8647912325751451,0
NUDT16L1,False,,0.15154017400165887,0.18094095559956852,0.9309519531698602,0
NUDT17,False,,0.00798951286300408,0.009667003659502894,0.9303543735331543,0
NUDT18,False,,0.027927933524995136,0.03422205435487348,0.9181742188693651,0
NUDT19,False,,0.0356158330902323,0.04666438801918726,1.008169697742317,0
NUDT2,False,,0.09932714607586107,0.11456401234957286,0.8995372006370901,0
NUDT21,False,,0.1861431756010601,0.22380384848090226,0.9440300454433326,0
NUDT22,False,,0.20348834185050316,0.22439445729918864,0.8603367879234392,0
NUDT3,False,,0.20294086910626585,0.23676097464855014,0.9282653425545285,0
NUDT4,False,,0.26540506072147274,0.31914104898884593,0.9645108498887678,0
NUDT5,False,,0.2151124738305089,0.24356059858405218,0.9015799733622294,0
NUDT6,False,,0.01587000971032892,0.016372139347609213,0.8290565765648585,0
NUDT7,False,,0.02889857262922437,0.030729033319322762,0.8543326765580925,0
NUDT8,False,,0.05266673884007408,0.055647890826493594,0.8097640913014252,0
NUDT9,False,,0.08372597077698696,0.09089044390406668,0.859388563744806,0
NUF2,False,2916.0,0.024768694376710722,0.03301044062878565,1.046319975580031,1
NUFIP1,False,,0.0313270654285039,0.03998167007537932,1.015516709177601,0
NUFIP2,False,,0.2564873186445651,0.32582803565862695,1.0184569683841564,0
NUGGC,False,,0.005499390181619966,0.006485056147141726,0.9233887678006962,0
NUMA1,False,,0.11753175943612228,0.14144288786639317,0.9569189908507179,0
NUMB,False,,0.15750945954671977,0.19101022279524793,0.9637884188025615,0
NUMBL,False,,0.019015865329798976,0.024493232330239114,0.9957274726872509,0
NUP107,False,,0.07055638339811467,0.09159196395691942,1.020383253514985,0
NUP133,False,,0.037403252001531016,0.04480884926976238,0.9302211614507103,0
NUP153,False,,0.0756099374343171,0.099460727705083,1.0233721038339505,0
NUP155,False,,0.04783769116264555,0.06331546824963072,1.0226963143217511,0
NUP160,False,,0.08124836596154753,0.103660217791028,0.9946758804384962,0
NUP188,False,,0.025796042748611976,0.03412045284217975,1.0446299263034842,0
NUP205,False,,0.027423194366263913,0.03250315781439478,0.9200276478706146,0
NUP210,False,2466.0,0.07621425860490211,0.1070746463064235,1.1055561678617254,1
NUP210L,False,,0.004182548456326386,0.005409238294428352,0.5553530302828428,0
NUP214,False,,0.07698796432728341,0.0980360555314756,1.0104404179731024,0
NUP35,False,,0.04494957087872514,0.052945250179265664,0.9279857806603353,0
NUP37,False,,0.08534945531580625,0.09952435969518686,0.9081898986370227,0
NUP43,False,,0.0215994372898344,0.026185837062213658,0.962243897517398,0
NUP50,False,,0.10741966478518787,0.14285228094278973,1.039085194920645,0
NUP50-AS1,False,,0.024114283709069755,0.028802307954878863,0.9230521544106033,0
NUP54,False,,0.07491134572130266,0.09332238766329426,0.9721107692934583,0
NUP58,False,,0.13173905868694363,0.16851303342254917,0.9973832063710479,0
NUP62,False,,0.09731841956965957,0.1219619716954445,0.9872148432895453,0
NUP62CL,False,,0.006488454001905931,0.0057279968308255385,0.6445640639988488,0
NUP85,False,,0.05824521235792287,0.0762403483652197,0.9715032193487882,0
NUP88,False,,0.04491891382582503,0.05280032516266245,0.9441472820980392,0
NUP93,False,,0.055984000443769104,0.06708718769783521,0.9452439557508274,0
NUP98,False,,0.07611151997576764,0.09705260839432661,0.9957481984767214,0
NUPL2,False,,0.062144395900570616,0.07233424792328026,0.920437794871694,0
NUPR1,True,1106.0,0.4986323931639034,1.0255976699376133,1.6323168792983158,2
NUPR2,False,,0.0004952826837486325,0.0005241239188027568,0.5602978708049505,0
NUS1,False,,0.11017526771109133,0.12555924129095994,0.8784142877130037,0
NUSAP1,True,579.0,0.07575182092531957,0.12429363932188033,1.3062730255626913,1
NUTF2,False,,0.265147981405408,0.285613910149365,0.8648375415897956,0
NUTM2A-AS1,False,,0.07671791303683546,0.09213279053710605,0.9436505532887123,0
NUTM2B-AS1,False,,0.14712656809147015,0.19040537839277305,1.0265918408541599,0
NVL,False,,0.03621353200277192,0.04642830669210485,1.020791743978127,0
NWD1,False,2353.0,0.002997666097851187,0.004295700465265541,0.6173920626982938,1
NXF1,False,,0.1326813890604373,0.16591892072111442,1.0007036769013857,0
NXN,False,,0.030324543712525256,0.03555353838627651,0.9344170014314928,0
NXNL2,False,,0.002527129630135361,0.0037150682296011113,1.0906193690004136,0
NXPE3,False,,0.05474261356185573,0.07082568260886547,1.0231257772206979,0
NXPE4,False,,0.0005030666423148638,0.0003502330992897263,0.3662972673613912,0
NXPH3,True,148.0,0.004573016258285601,0.00564038673323093,1.2779778991240425,1
NXPH4,False,,0.023406537060414925,0.030962555696504374,1.0116104841678784,0
NXT1,False,,0.18190248067130363,0.22104008516230356,0.9620207942084444,0
NXT2,False,,0.047816490780631625,0.059489989550174156,0.9478941242397809,0
NYAP1,False,,0.002724572666506085,0.0029750078517736733,0.8979961634596669,0
NYAP2,False,,0.016719310178575388,0.02195609782049624,0.819258875332598,0
NYNRIN,False,,0.01894027584601368,0.022475234988063274,0.9252148381617101,0
OAF,False,,0.08309015792379108,0.10342026371358047,0.9547177118460232,0
OARD1,False,,0.20296366836835872,0.24252254697356618,0.9341878440765612,0
OAS1,False,,0.07092189403411205,0.08653012773153532,0.9608474109955925,0
OAS2,False,,0.05114097325195688,0.06804811757750427,1.0436561348370277,0
OAS3,False,,0.06077831605729906,0.08242229438461414,1.0542705807155417,0
OASL,False,2517.0,0.05648926459526007,0.08501963802164528,1.1897176909819118,1
OAT,False,,0.17368359775406345,0.21790339888118243,1.0199819982363811,0
OAZ1,False,,1.8408230611414074,1.0075979371955799,0.9756924050236002,0
OAZ2,False,2519.0,0.408710482270587,0.5584174791458062,1.102023791644847,1
OAZ3,False,,0.012399615908403355,0.014132626738333915,0.8411034865458558,0
OBFC1,False,,0.08131048850997699,0.10429898524822453,0.9861254810517137,0
OBP2A,False,,0.0007782353936264707,0.0006178734384803097,0.3666737798230387,0
OBSCN,False,,0.02173777749278424,0.02568055829262658,0.9225946998631533,0
OBSL1,False,,0.044617344785880524,0.0552460163722615,0.918715118730129,0
OCA2,False,,0.0017877085926196572,0.0017465235174538905,0.3475447355782737,0
OCEL1,False,,0.086190745227465,0.09809414281574892,0.8903133722241129,0
OCIAD1,False,,0.39198011530006355,0.4157613812661901,0.8737252686634082,0
OCIAD2,False,,0.4872199524293125,0.5938731855014928,1.01111941770852,0
OCLM,True,1422.0,0.0004935982016030533,0.0008203087450780785,0.643266471426475,1
OCLN,False,,0.1239310122508124,0.1773443028660995,0.990453012415617,0
OCM,True,1745.0,0.0008636126409854725,0.001516832837533777,0.626849697657092,1
OCRL,False,,0.023408249369456586,0.031275627824528404,0.966591042455149,0
ODAM,False,,0.005624736220006695,0.0074788177171041205,1.0541299536374409,0
ODC1,False,,0.2220336747883177,0.27889920476969216,0.9549078476819244,0
ODF2,False,,0.049680826602874,0.062481070796998564,0.9949022510087764,0
ODF2L,False,,0.19614496531396974,0.2676241081414814,1.0996656708118135,0
ODF3B,False,,0.1382138323863797,0.15846623581844238,0.8940502810915665,0
ODF3L1,False,,0.002801795015351567,0.0025312903297077054,0.730975484128158,0
ODF3L2,True,1559.0,0.0016957712596801001,0.002038424866653717,1.0774514048428183,1
OFCC1,False,,0.0002279987587210469,0.00010907223536452153,0.368499225750607,0
OFD1,False,,0.17848603581947625,0.23737909850499897,1.0579149726925765,0
OGDH,False,,0.08669213070160509,0.10285589325126347,0.9364034746971401,0
OGDHL,False,,0.008343566018637685,0.007916564784892431,0.752716344199587,0
OGFOD1,False,,0.05620138816146788,0.06961938952596808,0.9845222701273879,0
OGFOD2,False,,0.044625295383479896,0.05180276808834474,0.886813957044652,0
OGFOD3,False,,0.1101441113686077,0.12248440267034875,0.8657420334341271,0
OGFR,False,,0.1337324436523743,0.15991578404454299,0.9397717738696418,0
OGFR-AS1,False,2746.0,0.0005571068038786579,0.0006674370917122481,1.1804306095770771,1
OGFRL1,False,,0.05174383817276889,0.06550888809870288,0.9736572348297637,0
OGG1,False,,0.04637941591583681,0.05381065261246116,0.9191772779514746,0
OGN,False,,0.004709858661948723,0.00644442570184673,0.5878543591556488,0
OGT,False,,0.1641850788142355,0.22580531423906683,1.063567315489104,0
OIP5,False,,0.011524347523248797,0.012908258239005668,0.818126065976394,0
OIT3,False,,0.004378527449707352,0.005541223119257684,0.5434686356835876,0
OLA1,False,,0.17185893920346823,0.18696547655180262,0.8599769919195288,0
OLAH,False,,0.00349855434993216,0.00455905244724957,1.063300882366903,0
OLFM1,False,2099.0,0.025119274951441093,0.035464591180139025,1.0869801504764016,1
OLFM2,False,,0.028911866862681983,0.03776527722136257,0.9911366603506839,0
OLFM3,False,,0.00017562837638671159,0.00014935068685353154,0.5513838905058503,0
OLFM4,True,93.0,0.013251182510621538,0.030503697268041554,1.5735548186401274,1
OLFML1,False,,0.01851416662844277,0.0221708923167867,1.0105006569399007,0
OLFML2A,True,1219.0,0.057453602624219245,0.07691258034752911,1.1583663618176057,1
OLFML2B,False,,0.027026561691205056,0.03760241891663397,1.1138499501629018,0
OLFML3,True,1224.5,0.06085031857511519,0.1122904236138692,1.3729203652774462,2
OLMALINC,False,,0.004146844802688508,0.005243389090338157,1.000408189488342,0
OLR1,True,1625.0,0.042040999496436436,0.07112015184229788,1.3213995488904162,2
OMA1,False,,0.059674298327135986,0.07499689764756667,0.9924872767586292,0
OMD,True,87.0,0.0035163762308181067,0.0050906271664718904,1.4184548119380735,1
OMG,True,640.0,0.0029959359522163556,0.004535651701181215,1.2989665138307702,1
ONECUT1,False,,0.02660412524771995,0.03265218300241295,0.937587798751374,0
ONECUT2,False,1905.0,0.18441667440297618,0.32172527280351393,1.1238153164855331,1
ONECUT3,False,,0.013160739655192983,0.015803025158594573,0.9710232181678567,0
OOEP,False,,0.004378296558197104,0.006040797595004219,1.1221320896818106,0
OPA1,False,,0.07051766483339902,0.08873109193250998,0.9753670291539237,0
OPA3,False,,0.09196321361146206,0.11779007098191364,1.0265993636458293,0
OPCML,False,,0.0009982856503702824,0.001104730688709064,0.49181748676107834,0
