Rloop_sample_group,celltype,Signature,Score
R-loop-high-enriched,T cell,Exhaustion,0.5296695232391357
R-loop-high-enriched,T cell,Exhaustion,0.31145076708750685
R-loop-high-enriched,T cell,Exhaustion,-0.26004317000105576
R-loop-high-enriched,T cell,Exhaustion,-0.24090369972022804
R-loop-high-enriched,T cell,Exhaustion,-0.1857259466841414
R-loop-high-enriched,T cell,Exhaustion,-0.2918335167137352
R-loop-high-enriched,T cell,Exhaustion,1.5187437727644637
R-loop-high-enriched,T cell,Exhaustion,-0.1739674387751399
R-loop-high-enriched,T cell,Exhaustion,0.3443572027189238
R-loop-high-enriched,T cell,Exhaustion,1.8032980910292615
R-loop-high-enriched,T cell,Exhaustion,0.6536873632723147
R-loop-high-enriched,T cell,Exhaustion,-0.09723310857205777
R-loop-high-enriched,T cell,Exhaustion,-0.29424793655807907
R-loop-high-enriched,T cell,Exhaustion,-0.12536560522543416
R-loop-high-enriched,T cell,Exhaustion,-0.234660715670199
R-loop-high-enriched,T cell,Exhaustion,-0.13902881983164195
R-loop-high-enriched,T cell,Exhaustion,-0.22465066652040225
R-loop-high-enriched,T cell,Exhaustion,0.679342540534767
R-loop-high-enriched,T cell,Exhaustion,2.0616800548794036
R-loop-high-enriched,T cell,Exhaustion,-0.21603296898506782
R-loop-high-enriched,T cell,Exhaustion,0.5640511018735869
R-loop-high-enriched,T cell,Exhaustion,1.6916150617169905
R-loop-high-enriched,T cell,Exhaustion,-0.08351867907756083
R-loop-high-enriched,T cell,Exhaustion,0.694163094769727
R-loop-high-enriched,T cell,Exhaustion,-0.1782595917985246
R-loop-high-enriched,T cell,Exhaustion,-0.20434039347880595
R-loop-high-enriched,T cell,Exhaustion,-0.2344175029445339
R-loop-high-enriched,T cell,Exhaustion,-0.25506777376741974
R-loop-high-enriched,T cell,Exhaustion,0.3035227543598897
R-loop-high-enriched,T cell,Exhaustion,-0.15280616605604017
R-loop-high-enriched,T cell,Exhaustion,-0.2222094149202914
R-loop-high-enriched,T cell,Exhaustion,-0.22702534134323532
R-loop-high-enriched,T cell,Exhaustion,-0.15036343239449165
R-loop-high-enriched,T cell,Exhaustion,-0.20554597957714185
R-loop-high-enriched,T cell,Exhaustion,0.322098835094555
R-loop-high-enriched,T cell,Exhaustion,-0.18514991450954127
R-loop-high-enriched,T cell,Exhaustion,-0.2190360249699773
R-loop-high-enriched,T cell,Exhaustion,-0.05162197190362054
R-loop-high-enriched,T cell,Exhaustion,-0.2784450118606155
R-loop-high-enriched,T cell,Exhaustion,-0.23776345639615445
R-loop-high-enriched,T cell,Exhaustion,-0.19499733641340927
R-loop-high-enriched,T cell,Exhaustion,-0.17633974229967272
R-loop-high-enriched,T cell,Exhaustion,0.5125601291656494
R-loop-high-enriched,T cell,Exhaustion,-0.10483790732718803
R-loop-high-enriched,T cell,Exhaustion,-0.20948024698205897
R-loop-high-enriched,T cell,Exhaustion,-0.21385270196038322
R-loop-high-enriched,T cell,Exhaustion,0.4076189565228987
R-loop-high-enriched,T cell,Exhaustion,-0.12895399815327413
R-loop-high-enriched,T cell,Exhaustion,-0.24523928358748154
R-loop-high-enriched,T cell,Exhaustion,1.1335243835105553
R-loop-high-enriched,T cell,Exhaustion,0.5960987623747405
R-loop-high-enriched,T cell,Exhaustion,-0.01999400005684243
R-loop-high-enriched,T cell,Exhaustion,-0.2850266018429318
R-loop-high-enriched,T cell,Exhaustion,0.34536303915419025
R-loop-high-enriched,T cell,Exhaustion,-0.20805403992936417
R-loop-high-enriched,T cell,Exhaustion,1.3479411580541112
R-loop-high-enriched,T cell,Exhaustion,0.5661624680768262
R-loop-high-enriched,T cell,Exhaustion,-0.26977456582559123
R-loop-high-enriched,T cell,Exhaustion,-0.23857740453771642
R-loop-high-enriched,T cell,Exhaustion,-0.1600678675883525
R-loop-high-enriched,T cell,Exhaustion,2.1165861181310706
R-loop-high-enriched,T cell,Exhaustion,-0.15699284785502665
R-loop-high-enriched,T cell,Exhaustion,-0.2605620203791438
R-loop-high-enriched,T cell,Exhaustion,-0.24063066534093908
R-loop-high-enriched,T cell,Exhaustion,0.5863383739918202
R-loop-high-enriched,T cell,Exhaustion,-0.0948126896007641
R-loop-high-enriched,T cell,Exhaustion,-0.15475191941132416
R-loop-high-enriched,T cell,Exhaustion,-0.24881762427252693
R-loop-high-enriched,T cell,Exhaustion,-0.13281389184900233
R-loop-high-enriched,T cell,Exhaustion,1.5262437124510069
R-loop-high-enriched,T cell,Exhaustion,-0.21064271153630437
R-loop-high-enriched,T cell,Exhaustion,-0.2769118128596125
R-loop-high-enriched,T cell,Exhaustion,0.41198142476983973
R-loop-high-enriched,T cell,Exhaustion,-0.23075794529270482
R-loop-high-enriched,T cell,Exhaustion,-0.2340200527294262
R-loop-high-enriched,T cell,Exhaustion,-0.23084501318029454
R-loop-high-enriched,T cell,Exhaustion,-0.21434848373000687
R-loop-high-enriched,T cell,Exhaustion,0.31975184367583676
R-loop-high-enriched,T cell,Exhaustion,0.5256621408032942
R-loop-high-enriched,T cell,Exhaustion,0.824978141097335
R-loop-high-enriched,T cell,Exhaustion,-0.2182476198351061
R-loop-high-enriched,T cell,Exhaustion,-0.22197746586155248
R-loop-high-enriched,T cell,Exhaustion,0.269868896888183
R-loop-high-enriched,T cell,Exhaustion,-0.20498256425599795
R-loop-high-enriched,T cell,Exhaustion,-0.10202123023368218
R-loop-high-enriched,T cell,Exhaustion,0.6810348592362963
R-loop-high-enriched,T cell,Exhaustion,-0.21396218119440852
R-loop-high-enriched,T cell,Exhaustion,-0.1966725426751214
R-loop-high-enriched,T cell,Exhaustion,-0.04926355787225672
R-loop-high-enriched,T cell,Exhaustion,-0.12907438020448428
R-loop-high-enriched,T cell,Exhaustion,1.1333349717629924
R-loop-high-enriched,T cell,Exhaustion,0.5241057078043619
R-loop-high-enriched,T cell,Exhaustion,0.6023193093033523
R-loop-high-enriched,T cell,Exhaustion,-0.3518142442445497
R-loop-high-enriched,T cell,Exhaustion,-0.11272296390017948
R-loop-high-enriched,T cell,Exhaustion,0.4293720636281881
R-loop-high-enriched,T cell,Exhaustion,-0.3343099903415989
R-loop-high-enriched,T cell,Exhaustion,-0.2320991464563318
R-loop-high-enriched,T cell,Exhaustion,-0.34095645595241236
R-loop-high-enriched,T cell,Exhaustion,-0.1827424667976998
R-loop-high-enriched,T cell,Exhaustion,-0.19055071392574827
R-loop-high-enriched,T cell,Exhaustion,-0.30241587355330185
R-loop-high-enriched,T cell,Exhaustion,-0.29466793988202067
R-loop-high-enriched,T cell,Exhaustion,-0.18768537366712415
R-loop-high-enriched,T cell,Exhaustion,-0.18608848468677416
R-loop-high-enriched,T cell,Exhaustion,1.7128433966421865
R-loop-high-enriched,T cell,Exhaustion,1.2934749448621594
R-loop-high-enriched,T cell,Exhaustion,0.7224419718390113
R-loop-high-enriched,T cell,Exhaustion,0.5592427318160598
R-loop-high-enriched,T cell,Exhaustion,-0.3593142741435283
R-loop-high-enriched,T cell,Exhaustion,-0.2151074796109586
R-loop-high-enriched,T cell,Exhaustion,-0.2116799612303038
R-loop-high-enriched,T cell,Exhaustion,-0.1967933500135267
R-loop-high-enriched,T cell,Exhaustion,-0.22350679861532674
R-loop-high-enriched,T cell,Exhaustion,-0.2586249016426705
R-loop-high-enriched,T cell,Exhaustion,-0.2146805814794592
R-loop-high-enriched,T cell,Exhaustion,-0.16617153786324165
R-loop-high-enriched,T cell,Exhaustion,-0.2612351082466744
R-loop-high-enriched,T cell,Exhaustion,-0.13951215228518923
R-loop-high-enriched,T cell,Exhaustion,-0.1422309617738466
R-loop-high-enriched,T cell,Exhaustion,-0.06442096426680281
R-loop-high-enriched,T cell,Exhaustion,0.7147432060929032
R-loop-high-enriched,T cell,Exhaustion,-0.2957050220386402
R-loop-high-enriched,T cell,Exhaustion,-0.2211655023935679
R-loop-high-enriched,T cell,Exhaustion,-0.20462676641103383
R-loop-high-enriched,T cell,Exhaustion,-0.20504447576161977
R-loop-high-enriched,T cell,Exhaustion,-0.22649674802213102
R-loop-high-enriched,T cell,Exhaustion,-0.24295853279732368
R-loop-high-enriched,T cell,Exhaustion,-0.18062127603066935
R-loop-high-enriched,T cell,Exhaustion,0.5275067552789912
R-loop-high-enriched,T cell,Exhaustion,1.5720491452260061
R-loop-high-enriched,T cell,Exhaustion,-0.2469584490801837
R-loop-high-enriched,T cell,Exhaustion,-0.3847442317653347
R-loop-high-enriched,T cell,Exhaustion,0.37008427714442343
R-loop-high-enriched,T cell,Exhaustion,-0.4172088777696764
R-loop-high-enriched,T cell,Exhaustion,-0.29240631412815404
R-loop-high-enriched,T cell,Exhaustion,1.3359241528554007
R-loop-high-enriched,T cell,Exhaustion,0.8518685907930941
R-loop-high-enriched,T cell,Exhaustion,1.2366631267307042
R-loop-high-enriched,T cell,Exhaustion,-0.2923974217595281
R-loop-high-enriched,T cell,Exhaustion,0.07548875744278366
R-loop-high-enriched,T cell,Exhaustion,-0.3068021310342325
R-loop-high-enriched,T cell,Exhaustion,0.7217006425599795
R-loop-high-enriched,T cell,Exhaustion,0.7257594761547741
R-loop-high-enriched,T cell,Exhaustion,0.12586959632667333
R-loop-high-enriched,T cell,Exhaustion,1.762540052602957
R-loop-high-enriched,T cell,Exhaustion,-0.34200841027337153
R-loop-high-enriched,T cell,Exhaustion,-0.4202079257449588
R-loop-high-enriched,T cell,Exhaustion,-0.39567135475777293
R-loop-high-enriched,T cell,Exhaustion,-0.292421005867623
R-loop-high-enriched,T cell,Exhaustion,-0.29739372150318044
R-loop-high-enriched,T cell,Exhaustion,0.45882874351363995
R-loop-high-enriched,T cell,Exhaustion,0.5443277079779822
R-loop-high-enriched,T cell,Exhaustion,0.7033856344652607
R-loop-high-enriched,T cell,Exhaustion,-0.4213155024760478
R-loop-high-enriched,T cell,Exhaustion,-0.4353940809095228
R-loop-high-enriched,T cell,Exhaustion,-0.279435802150417
R-loop-high-enriched,T cell,Exhaustion,0.5310696137918008
R-loop-high-enriched,T cell,Exhaustion,0.1755376774985511
R-loop-high-enriched,T cell,Exhaustion,-0.43263780748521957
R-loop-high-enriched,T cell,Exhaustion,0.10232994900093428
R-loop-high-enriched,T cell,Exhaustion,-0.3873682279844542
R-loop-high-enriched,T cell,Exhaustion,-0.3293590030154666
R-loop-high-enriched,T cell,Exhaustion,0.9840913635116441
R-loop-high-enriched,T cell,Exhaustion,0.24897391516883088
R-loop-high-enriched,T cell,Exhaustion,0.3346112869881295
R-loop-high-enriched,T cell,Exhaustion,0.6028713342305776
R-loop-high-enriched,T cell,Exhaustion,-0.22592224945893158
R-loop-high-enriched,T cell,Exhaustion,-0.10021800608248324
R-loop-high-enriched,T cell,Exhaustion,-0.09980762971414102
R-loop-high-enriched,T cell,Exhaustion,0.5163511628503198
R-loop-high-enriched,T cell,Exhaustion,-0.12648694579665726
R-loop-high-enriched,T cell,Exhaustion,-0.1496571463507575
R-loop-high-enriched,T cell,Exhaustion,-0.2522648991765203
R-loop-high-enriched,T cell,Exhaustion,-0.15020303468446475
R-loop-high-enriched,T cell,Exhaustion,0.6412612403835262
R-loop-high-enriched,T cell,Exhaustion,-0.1324950682150351
R-loop-high-enriched,T cell,Exhaustion,-0.14011554460267764
R-loop-high-enriched,T cell,Exhaustion,-0.17247839231748838
R-loop-high-enriched,T cell,Exhaustion,-0.27885957666345546
R-loop-high-enriched,T cell,Exhaustion,-0.30629962199443095
R-loop-high-enriched,T cell,Exhaustion,0.5444363753000895
R-loop-high-enriched,T cell,Exhaustion,-0.17271045736364415
R-loop-high-enriched,T cell,Exhaustion,-0.10693124178293589
R-loop-high-enriched,T cell,Exhaustion,-0.1868238062471957
R-loop-high-enriched,T cell,Exhaustion,-0.197170115805961
R-loop-high-enriched,T cell,Exhaustion,0.5008583262160018
R-loop-high-enriched,T cell,Exhaustion,-0.11181194717819626
R-loop-high-enriched,T cell,Exhaustion,-0.15222829097026103
R-loop-high-enriched,T cell,Exhaustion,-0.13655019450832057
R-loop-high-enriched,T cell,Exhaustion,-0.14059562940855283
R-loop-high-enriched,T cell,Exhaustion,1.0367846488952637
R-loop-high-enriched,T cell,Exhaustion,-0.25663332037023595
R-loop-high-enriched,T cell,Exhaustion,-0.21600049250834696
R-loop-high-enriched,T cell,Exhaustion,-0.4126706252226958
R-loop-high-enriched,T cell,Exhaustion,0.3975283541120925
R-loop-high-enriched,T cell,Exhaustion,-0.14446869411984006
R-loop-high-enriched,T cell,Exhaustion,-0.1795852248733108
R-loop-high-enriched,T cell,Exhaustion,-0.10663069905461492
R-loop-high-enriched,T cell,Exhaustion,-0.1100512324152766
R-loop-high-enriched,T cell,Exhaustion,-0.20383638949007601
R-loop-high-enriched,T cell,Exhaustion,-0.18048245198017843
R-loop-high-enriched,T cell,Exhaustion,-0.10990524291992188
R-loop-high-enriched,T cell,Exhaustion,0.3156917213319659
R-loop-high-enriched,T cell,Exhaustion,0.8103859381632762
R-loop-high-enriched,T cell,Exhaustion,-0.1635601198351061
R-loop-high-enriched,T cell,Exhaustion,-0.08534807772249789
R-loop-high-enriched,T cell,Exhaustion,-0.1580357551574707
R-loop-high-enriched,T cell,Exhaustion,-0.15676778071635478
R-loop-high-enriched,T cell,Exhaustion,-0.07398541768391925
R-loop-high-enriched,T cell,Exhaustion,-0.11963893271781303
R-loop-high-enriched,T cell,Exhaustion,0.9326309685234552
R-loop-high-enriched,T cell,Exhaustion,-0.29323773770718964
R-loop-high-enriched,T cell,Exhaustion,-0.08602740957930281
R-loop-high-enriched,T cell,Exhaustion,-0.22365031371245514
R-loop-high-enriched,T cell,Exhaustion,-0.2539279267594621
R-loop-high-enriched,T cell,Exhaustion,-0.13014798550992399
R-loop-high-enriched,T cell,Exhaustion,0.7133697239128319
R-loop-high-enriched,T cell,Exhaustion,1.4916615615019928
R-loop-high-enriched,T cell,Exhaustion,-0.20014269287521774
R-loop-high-enriched,T cell,Exhaustion,0.12135927097217458
R-loop-high-enriched,T cell,Exhaustion,-0.11261858811249605
R-loop-high-enriched,T cell,Exhaustion,0.5761117741868302
R-loop-high-enriched,T cell,Exhaustion,-0.15886601886233767
R-loop-high-enriched,T cell,Exhaustion,-0.14698380392950935
R-loop-high-enriched,T cell,Exhaustion,-0.17403746939994194
R-loop-high-enriched,T cell,Exhaustion,-0.13812116674474767
R-loop-high-enriched,T cell,Exhaustion,-0.13888485367233688
R-loop-high-enriched,T cell,Exhaustion,-0.16834880210257866
R-loop-high-enriched,T cell,Exhaustion,-0.11518573760986328
R-loop-high-enriched,T cell,Exhaustion,-0.1393991032162228
R-loop-high-enriched,T cell,Exhaustion,-0.18615124676678632
R-loop-high-enriched,T cell,Exhaustion,-0.16976830766007706
R-loop-high-enriched,T cell,Exhaustion,-0.28267383575439453
R-loop-high-enriched,T cell,Exhaustion,-0.14276123046875
R-loop-high-enriched,T cell,Exhaustion,-0.1458429516972722
R-loop-high-enriched,T cell,Exhaustion,0.438331277520807
R-loop-high-enriched,T cell,Exhaustion,-0.10412454605102539
R-loop-high-enriched,T cell,Exhaustion,0.715989568212011
R-loop-high-enriched,T cell,Exhaustion,-0.15569583789722338
R-loop-high-enriched,T cell,Exhaustion,-0.2988142322849583
R-loop-high-enriched,T cell,Exhaustion,-0.14085734857095256
R-loop-high-enriched,T cell,Exhaustion,-0.17375188260465055
R-loop-high-enriched,T cell,Exhaustion,-0.2325768857388883
R-loop-high-enriched,T cell,Exhaustion,-0.17533041979815508
R-loop-high-enriched,T cell,Exhaustion,0.4768555443566125
R-loop-high-enriched,T cell,Exhaustion,0.5245376062822771
R-loop-high-enriched,T cell,Exhaustion,-0.15914021311579524
R-loop-high-enriched,T cell,Exhaustion,-0.10800151567201356
R-loop-high-enriched,T cell,Exhaustion,-0.18146687584954338
R-loop-high-enriched,T cell,Exhaustion,-0.3530764450898042
R-loop-high-enriched,T cell,Exhaustion,-0.14760442682214686
R-loop-high-enriched,T cell,Exhaustion,-0.16320898726179794
R-loop-high-enriched,T cell,Exhaustion,-0.09520885106679555
R-loop-high-enriched,T cell,Exhaustion,-0.25374159941802155
R-loop-high-enriched,T cell,Exhaustion,-0.13900782610919024
R-loop-high-enriched,T cell,Exhaustion,-0.12021822542757601
R-loop-high-enriched,T cell,Exhaustion,-0.12237056525977882
R-loop-high-enriched,T cell,Exhaustion,-0.11691248094713366
R-loop-high-enriched,T cell,Exhaustion,-0.14943071313806483
R-loop-high-enriched,T cell,Exhaustion,-0.07093071293186497
R-loop-high-enriched,T cell,Exhaustion,-0.03898104783650991
R-loop-high-enriched,T cell,Exhaustion,-0.24702543825716586
R-loop-high-enriched,T cell,Exhaustion,-0.14693811777475718
R-loop-high-enriched,T cell,Exhaustion,-0.19037903966130437
R-loop-high-enriched,T cell,Exhaustion,-0.14834713291477514
R-loop-high-enriched,T cell,Exhaustion,-0.15708415572707718
R-loop-high-enriched,T cell,Exhaustion,-0.16320898726179794
R-loop-high-enriched,T cell,Exhaustion,0.7113766713185353
R-loop-high-enriched,T cell,Exhaustion,-0.16105108003358584
R-loop-high-enriched,T cell,Exhaustion,0.9664707806733278
R-loop-high-enriched,T cell,Exhaustion,-0.13643468392861857
R-loop-high-enriched,T cell,Exhaustion,1.2599184921195914
R-loop-high-enriched,T cell,Exhaustion,-0.1581679679252006
R-loop-high-enriched,T cell,Exhaustion,-0.19913251979930982
R-loop-high-enriched,T cell,Exhaustion,-0.29874703690812393
R-loop-high-enriched,T cell,Exhaustion,-0.19484027656348976
R-loop-high-enriched,T cell,Exhaustion,-0.17650846532873204
R-loop-high-enriched,T cell,Exhaustion,0.6532696238509169
R-loop-high-enriched,T cell,Exhaustion,0.4058386645875535
R-loop-high-enriched,T cell,Exhaustion,-0.13489327559600006
R-loop-high-enriched,T cell,Exhaustion,-0.14166736602783203
R-loop-high-enriched,T cell,Exhaustion,-0.17862868953395533
R-loop-high-enriched,T cell,Exhaustion,-0.08539574210708206
R-loop-high-enriched,T cell,Exhaustion,1.3997943293940913
R-loop-high-enriched,T cell,Exhaustion,-0.17575568121832771
R-loop-high-enriched,T cell,Exhaustion,-0.22310396142908046
R-loop-high-enriched,T cell,Exhaustion,-0.17194710551081477
R-loop-high-enriched,T cell,Exhaustion,-0.09845928243688636
R-loop-high-enriched,T cell,Exhaustion,-0.06507988233824034
R-loop-high-enriched,T cell,Exhaustion,-0.13001194515743772
R-loop-high-enriched,T cell,Exhaustion,-0.21479297328639674
R-loop-high-enriched,T cell,Exhaustion,0.20982470061327962
R-loop-high-enriched,T cell,Exhaustion,-0.23777502936285896
R-loop-high-enriched,T cell,Exhaustion,-0.10766615738739839
R-loop-high-enriched,T cell,Exhaustion,-0.16302805977898674
R-loop-high-enriched,T cell,Exhaustion,-0.17232974799903664
R-loop-high-enriched,T cell,Exhaustion,-0.17217188912468986
R-loop-high-enriched,T cell,Exhaustion,-0.43988882528769
R-loop-high-enriched,T cell,Exhaustion,-0.13847565006565404
R-loop-high-enriched,T cell,Exhaustion,-0.20218715152224978
R-loop-high-enriched,T cell,Exhaustion,0.40877093280757865
R-loop-high-enriched,T cell,Exhaustion,-0.24844437676507072
R-loop-high-enriched,T cell,Exhaustion,-0.17213885848586624
R-loop-high-enriched,T cell,Exhaustion,-0.13157428277505412
R-loop-high-enriched,T cell,Exhaustion,-0.11854941136128194
R-loop-high-enriched,T cell,Exhaustion,-0.18410369512197133
R-loop-high-enriched,T cell,Exhaustion,0.5877219492250735
R-loop-high-enriched,T cell,Exhaustion,-0.32768520149024755
R-loop-high-enriched,T cell,Exhaustion,0.6191132090113185
R-loop-high-enriched,T cell,Exhaustion,-0.1198982032569679
R-loop-high-enriched,T cell,Exhaustion,-0.2834271611394109
R-loop-high-enriched,T cell,Exhaustion,-0.18707061458278346
R-loop-high-enriched,T cell,Exhaustion,-0.27290813342945
R-loop-high-enriched,T cell,Exhaustion,-0.1597322773289036
R-loop-high-enriched,T cell,Exhaustion,0.20560247189289815
R-loop-high-enriched,T cell,Exhaustion,1.2185305303281493
R-loop-high-enriched,T cell,Exhaustion,-0.12446617435764622
R-loop-high-enriched,T cell,Exhaustion,-0.22220340934959618
R-loop-high-enriched,T cell,Exhaustion,-0.3722259160634634
R-loop-high-enriched,T cell,Exhaustion,-0.15290677869642103
R-loop-high-enriched,T cell,Exhaustion,-0.2166845734054978
R-loop-high-enriched,T cell,Exhaustion,-0.2683308833354228
R-loop-high-enriched,T cell,Exhaustion,-0.22894841271477775
R-loop-high-enriched,T cell,Exhaustion,-0.10824639088398702
R-loop-high-enriched,T cell,Exhaustion,-0.19081507502375422
R-loop-high-enriched,T cell,Exhaustion,-0.1786738988515493
R-loop-high-enriched,T cell,Exhaustion,0.6480537298563365
R-loop-high-enriched,T cell,Exhaustion,-0.19499109886788032
R-loop-high-enriched,T cell,Exhaustion,-0.13673558106293549
R-loop-high-enriched,T cell,Exhaustion,-0.13569760966945338
R-loop-high-enriched,T cell,Exhaustion,-0.12713071462270376
R-loop-high-enriched,T cell,Exhaustion,0.24131278304366383
R-loop-high-enriched,T cell,Exhaustion,-0.11637853931736301
R-loop-high-enriched,T cell,Exhaustion,-0.21984267879176783
R-loop-high-enriched,T cell,Exhaustion,-0.11244889852162954
R-loop-high-enriched,T cell,Exhaustion,-0.1343118564502613
R-loop-high-enriched,T cell,Exhaustion,-0.13064631900271853
R-loop-high-enriched,T cell,Exhaustion,0.5690684039313514
R-loop-high-enriched,T cell,Exhaustion,-0.20408778577237516
R-loop-high-enriched,T cell,Exhaustion,-0.15652669442666545
R-loop-high-enriched,T cell,Exhaustion,-0.1739905073836043
R-loop-high-enriched,T cell,Exhaustion,-0.18231755333977775
R-loop-high-enriched,T cell,Exhaustion,-0.12720403155765017
R-loop-high-enriched,T cell,Exhaustion,-0.14121376501547322
R-loop-high-enriched,T cell,Exhaustion,-0.15344075898866397
R-loop-high-enriched,T cell,Exhaustion,0.3358117932671899
R-loop-high-enriched,T cell,Exhaustion,-0.24223154944342537
R-loop-high-enriched,T cell,Exhaustion,0.7028660409085385
R-loop-high-enriched,T cell,Exhaustion,-0.13987774462313265
R-loop-high-enriched,T cell,Exhaustion,-0.1363275888803843
R-loop-high-enriched,T cell,Exhaustion,-0.14839015135893951
R-loop-high-enriched,T cell,Exhaustion,-0.17831674782005516
R-loop-high-enriched,T cell,Exhaustion,-0.11003768766248548
R-loop-high-enriched,T cell,Exhaustion,1.4013718613633164
R-loop-high-enriched,T cell,Exhaustion,-0.12849833514239337
R-loop-high-enriched,T cell,Exhaustion,-0.18113321871370883
R-loop-high-enriched,T cell,Exhaustion,-0.15275892051490578
R-loop-high-enriched,T cell,Exhaustion,-0.1605316110559412
R-loop-high-enriched,T cell,Exhaustion,-0.0686851321039973
R-loop-high-enriched,T cell,Exhaustion,-0.15613133198506124
R-loop-high-enriched,T cell,Exhaustion,-0.1102459108507311
R-loop-high-enriched,T cell,Exhaustion,-0.16851462544621648
R-loop-high-enriched,T cell,Exhaustion,-0.2377334027676969
R-loop-high-enriched,T cell,Exhaustion,-0.21197713387979045
R-loop-high-enriched,T cell,Exhaustion,-0.06878267752157675
R-loop-high-enriched,T cell,Exhaustion,-0.10825394295357368
R-loop-high-enriched,T cell,Exhaustion,-0.14124289074459592
R-loop-high-enriched,T cell,Exhaustion,-0.1792022859728014
R-loop-high-enriched,T cell,Exhaustion,1.1844149795738426
R-loop-high-enriched,T cell,Exhaustion,-0.12103463507987358
R-loop-high-enriched,T cell,Exhaustion,-0.27027287354340424
R-loop-high-enriched,T cell,Exhaustion,-0.13605817588599953
R-loop-high-enriched,T cell,Exhaustion,-0.1577455675279772
R-loop-high-enriched,T cell,Exhaustion,-0.26635824667440877
R-loop-high-enriched,T cell,Exhaustion,-0.22553072748957453
R-loop-high-enriched,T cell,Exhaustion,-0.18470492234101166
R-loop-high-enriched,T cell,Exhaustion,-0.15495704960178686
R-loop-high-enriched,T cell,Exhaustion,-0.20895410228419947
R-loop-high-enriched,T cell,Exhaustion,-0.15857499354594462
R-loop-high-enriched,T cell,Exhaustion,-0.4288021551596152
R-loop-high-enriched,T cell,Exhaustion,-0.06717831379658468
R-loop-high-enriched,T cell,Exhaustion,-0.129541049132476
R-loop-high-enriched,T cell,Exhaustion,-0.13268019701983477
R-loop-high-enriched,T cell,Exhaustion,-0.19735967790758288
R-loop-high-enriched,T cell,Exhaustion,-0.15425022228344068
R-loop-high-enriched,T cell,Exhaustion,-0.1654680226300214
R-loop-high-enriched,T cell,Exhaustion,-0.21223935565432986
R-loop-high-enriched,T cell,Exhaustion,-0.08282997157122637
R-loop-high-enriched,T cell,Exhaustion,0.29354780643909906
R-loop-high-enriched,T cell,Exhaustion,-0.09699155188895561
R-loop-high-enriched,T cell,Exhaustion,-0.1546424659522804
R-loop-high-enriched,T cell,Exhaustion,-0.183950746381605
R-loop-high-enriched,T cell,Exhaustion,-0.22846948778307116
R-loop-high-enriched,T cell,Exhaustion,0.14482599765330822
R-loop-high-enriched,T cell,Exhaustion,-0.0855345274951007
R-loop-high-enriched,T cell,Exhaustion,-0.3310294537930875
R-loop-high-enriched,T cell,Exhaustion,-0.08606942924293312
R-loop-high-enriched,T cell,Exhaustion,-0.16911099408123945
R-loop-high-enriched,T cell,Exhaustion,-0.13906905457780167
R-loop-high-enriched,T cell,Exhaustion,-0.11071296640344568
R-loop-high-enriched,T cell,Exhaustion,0.653707927411741
R-loop-high-enriched,T cell,Exhaustion,-0.22569772359487172
R-loop-high-enriched,T cell,Exhaustion,-0.11222807136741844
R-loop-high-enriched,T cell,Exhaustion,-0.19804217364336993
R-loop-high-enriched,T cell,Exhaustion,-0.24748479997789538
R-loop-high-enriched,T cell,Exhaustion,-0.2755308666744748
R-loop-high-enriched,T cell,Exhaustion,-0.11663104392386772
R-loop-high-enriched,T cell,Exhaustion,-0.18597796156599716
R-loop-high-enriched,T cell,Exhaustion,-0.1333221487096838
R-loop-high-enriched,T cell,Exhaustion,0.667478963061496
R-loop-high-enriched,T cell,Exhaustion,-0.1766128282289247
R-loop-high-enriched,T cell,Exhaustion,-0.11820791863106392
R-loop-high-enriched,T cell,Exhaustion,-0.12044547055218671
R-loop-high-enriched,T cell,Exhaustion,0.5007854367161657
R-loop-high-enriched,T cell,Exhaustion,-0.20015878935117978
R-loop-high-enriched,T cell,Exhaustion,-0.3325171599516997
R-loop-high-enriched,T cell,Exhaustion,0.48593227068583167
R-loop-high-enriched,T cell,Exhaustion,0.4888582208135106
R-loop-high-enriched,T cell,Exhaustion,-0.1396595336295463
R-loop-high-enriched,T cell,Exhaustion,-0.1849671441155511
R-loop-high-enriched,T cell,Exhaustion,0.8670363812833219
R-loop-high-enriched,T cell,Exhaustion,1.4209478481395825
R-loop-high-enriched,T cell,Exhaustion,-0.2173179678014807
R-loop-high-enriched,T cell,Exhaustion,-0.19577160397091428
R-loop-high-enriched,T cell,Exhaustion,-0.1077533348186596
R-loop-high-enriched,T cell,Exhaustion,-0.14011394655382312
R-loop-high-enriched,T cell,Exhaustion,-0.1890030422726193
R-loop-high-enriched,T cell,Exhaustion,-0.11398758759369722
R-loop-high-enriched,T cell,Exhaustion,1.5968407038095835
R-loop-high-enriched,T cell,Exhaustion,-0.16913477150169579
R-loop-high-enriched,T cell,Exhaustion,-0.1635601198351061
R-loop-high-enriched,T cell,Exhaustion,-0.14727605355752482
R-loop-high-enriched,T cell,Exhaustion,-0.14082204973375476
R-loop-high-enriched,T cell,Exhaustion,1.0535202112283792
R-loop-high-enriched,T cell,Exhaustion,-0.20691698950690193
R-loop-high-enriched,T cell,Exhaustion,-0.23626178019755595
R-loop-high-enriched,T cell,Exhaustion,-0.28881660667625636
R-loop-high-enriched,T cell,Exhaustion,0.5585001653379148
R-loop-high-enriched,T cell,Exhaustion,0.8686641744665198
